"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2010,"Vint_2010","Electricity Generation by Fuel (TWh)",0.0356944444444447
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2015,"Vint_2015","Electricity Generation by Fuel (TWh)",0.024277777777778
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",0.0602041111111116
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",0.0625502500000005
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",0.0695738611111117
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",0.0753498055555562
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",0.0778389166666673
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",0.0769551388888895
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",0.0909398305555563
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",0.0904396833333341
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",0.0915920166666674
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",0.127247111111112
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (dry cooling)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",0.111175800833334
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2010,"Vint_2010","Electricity Generation by Fuel (TWh)",0.0655277777777783
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2015,"Vint_2015","Electricity Generation by Fuel (TWh)",0.0445833333333337
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",0.139219277777779
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",0.146310722222223
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",0.15945413888889
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",0.162863055555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",0.157892166666668
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",0.147047194444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",0.16557863888889
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",0.156269044444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",0.152677936111112
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",0.207186930555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (once through)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",0.171461550000001
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2010,"Vint_2010","Electricity Generation by Fuel (TWh)",0.468305555555559
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2015,"Vint_2015","Electricity Generation by Fuel (TWh)",0.318722222222225
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",1.14287277777779
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",1.27445555555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",1.48874944444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",1.67611444444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",1.7836263888889
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",1.81162555555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",2.13747916666668
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",2.16077586111113
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",2.20282083333335
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",2.98800766666669
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (recirculating)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",2.70243700000002
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2010,"Vint_2010","Electricity Generation by Fuel (TWh)",0.438472222222226
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2015,"Vint_2015","Electricity Generation by Fuel (TWh)",0.298416666666669
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",1.09635861111112
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",1.22558861111112
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",1.43598472222223
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",1.62209972222224
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",1.73090333333335
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",1.76182944444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",2.08141869444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",2.10766300000002
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",2.15139802777779
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",2.91901913888891
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (conv) (seawater)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",2.64537300000002
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",0.00807013888888895
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",0.016746638888889
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",0.0264533055555558
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",0.0358689722222225
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",0.0416485555555559
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",0.0532316944444449
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",0.0598778333333338
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",0.0682263611111116
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",0.0978819166666674
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (dry cooling)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",0.0999568888888897
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",0.0327122222222225
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",0.0654390833333339
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",0.0967257777777786
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",0.12222763888889
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",0.133511472222223
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",0.162230555555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",0.172809805555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",0.188163555555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",0.262612388888891
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (once through)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",0.254181861111113
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",0.0826372222222229
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",0.175992500000001
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",0.283591944444447
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",0.390680555555559
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",0.459022222222226
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",0.583868888888894
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",0.661568611111116
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",0.758660833333339
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",1.07355166666668
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (recirculating)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",1.11757805555556
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",0.25575027777778
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",0.545342222222227
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",0.880002500000007
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",1.21362805555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",1.42702583333334
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",1.81615444444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",2.05914444444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",2.36276416666669
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",3.34454500000003
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","biomass","Technology","biomass (IGCC) (seawater)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",3.48416527777781
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",1990,"Vint_1990","Electricity Generation by Fuel (TWh)",0.103805555555556
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2005,"Vint_2005","Electricity Generation by Fuel (TWh)",0.70769444444445
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2010,"Vint_2010","Electricity Generation by Fuel (TWh)",1.51650000000001
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2015,"Vint_2015","Electricity Generation by Fuel (TWh)",2.24697222222224
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",1.89653055555557
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",1.75277222222224
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",1.57082777777779
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",1.35599722222223
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",1.12209166666668
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (dry cooling)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",0.888530555555563
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",1990,"Vint_1990","Electricity Generation by Fuel (TWh)",0.285861111111113
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2005,"Vint_2005","Electricity Generation by Fuel (TWh)",1.94911111111113
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2010,"Vint_2010","Electricity Generation by Fuel (TWh)",4.17680555555559
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2015,"Vint_2015","Electricity Generation by Fuel (TWh)",6.18872222222227
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",5.22297222222226
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",4.82627777777782
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",4.32327777777781
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",3.72797222222225
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",3.08108333333336
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (once through)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",2.43760833333335
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",1990,"Vint_1990","Electricity Generation by Fuel (TWh)",0.629194444444449
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2005,"Vint_2005","Electricity Generation by Fuel (TWh)",4.29005555555559
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2010,"Vint_2010","Electricity Generation by Fuel (TWh)",9.19325000000007
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2015,"Vint_2015","Electricity Generation by Fuel (TWh)",13.6215277777779
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",11.4970555555556
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",10.6255555555556
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",9.52252777777785
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",8.2200833333334
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",6.80205555555561
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (recirculating)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",5.38619444444449
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",1990,"Vint_1990","Electricity Generation by Fuel (TWh)",1.91313611111113
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2005,"Vint_2005","Electricity Generation by Fuel (TWh)",13.044138888889
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2010,"Vint_2010","Electricity Generation by Fuel (TWh)",27.9525000000002
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2015,"Vint_2015","Electricity Generation by Fuel (TWh)",41.416666666667
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",34.9572222222225
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",32.3075000000003
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",28.9538888888891
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",24.9941666666669
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",20.6827500000002
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","coal","Technology","coal (conv pul) (seawater)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",16.3776944444446
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",1990,"Vint_1990","Electricity Generation by Fuel (TWh)",0.0841397222222229
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2005,"Vint_2005","Electricity Generation by Fuel (TWh)",0.485138888888893
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",0.637841666666672
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",1.10754722222223
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",1.75920277777779
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",2.58693333333335
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2040,"Vint_2040","Electricity Generation by Fuel (TWh)",3.45781111111114
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2045,"Vint_2045","Electricity Generation by Fuel (TWh)",4.02512500000003
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2050,"Vint_2050","Electricity Generation by Fuel (TWh)",4.73220555555559
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2055,"Vint_2055","Electricity Generation by Fuel (TWh)",5.19149444444449
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2060,"Vint_2060","Electricity Generation by Fuel (TWh)",5.71593611111116
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2065,"Vint_2065","Electricity Generation by Fuel (TWh)",6.32833333333338
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (dry cooling)","Year",2070,"Vint_2070","Electricity Generation by Fuel (TWh)",6.21218611111116
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (once through)","Year",1990,"Vint_1990","Electricity Generation by Fuel (TWh)",0.15450138888889
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (once through)","Year",2005,"Vint_2005","Electricity Generation by Fuel (TWh)",0.890775000000007
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (once through)","Year",2020,"Vint_2020","Electricity Generation by Fuel (TWh)",1.90204166666668
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (once through)","Year",2025,"Vint_2025","Electricity Generation by Fuel (TWh)",3.26717500000003
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (once through)","Year",2030,"Vint_2030","Electricity Generation by Fuel (TWh)",5.11670277777782
"Low","Malaysia","Malaysia","elecByTechTWh","Fuel","gas","Technology","gas (CC) (once through)","Year",2035,"Vint_2035","Electricity Generation by Fuel (TWh)",7.37369166666673
